player_name,stat,median_diff,games_win,games_loss
Dylan Stephens,kicks,1,13,27
Ed Langdon,kicks,1,19,23
Edward Allan,kicks,1,19,8
Ewan Mackinlay,kicks,1,5,10
George Wardlaw,kicks,1,11,14
Harry Dean,kicks,1,8,8
Harry Himmelberg,kicks,1,24,19
Harry Rowston,kicks,1,12,6
Harry Sheezel,kicks,1,13,28
Hudson O'Keeffe,kicks,1,5,3
Isaiah Dudley,kicks,1,28,7
Jack Henry,kicks,1,23,13
Jack Macrae,kicks,1,11,20
Jack Scrimshaw,kicks,1,13,8
Jackson Mead,kicks,1,11,18
Jagga Smith,kicks,1,9,10
Jake Riccardi,kicks,1,18,11
Jake Soligo,kicks,1,29,13
James Trezise,kicks,1,7,23
Jarman Impey,kicks,1,29,11
Jed McEntee,kicks,1,1,5
Jimmy Webster,kicks,1,5,10
Josh Battle,kicks,1,29,13
Josh Treacy,kicks,1,33,10
Josh Ward,kicks,1,29,14
Kade Chandler,kicks,1,19,23
Kai Lohmann,kicks,1,26,10
Karl Worner,kicks,1,33,9
Kieren Briggs,kicks,1,19,15
Koltyn Tholstrup,kicks,1,16,12
Lachie Ash,kicks,1,24,19
Lance Collard,kicks,1,6,6
Lewis Young,kicks,1,7,15
Liam Duggan,kicks,1,5,35
Luke Jackson,kicks,1,31,9
Marc Pittonet,kicks,1,10,13
Matt Flynn,kicks,1,3,19
Mattaes Phillipou,kicks,1,11,14
Michael Sellwood,kicks,1,12,7
Mitchell Hinge,kicks,1,18,7
Nate Caddy,kicks,1,8,27
Nathan O'Driscoll,kicks,1,19,7
Nick Watson,kicks,1,28,13
Noah Answerth,kicks,1,20,7
Oleg Markov,kicks,1,5,3
Oliver Florent,kicks,1,16,19
Patrick Voss,kicks,1,31,7
Peter Ladhams,kicks,1,6,6
Rhys Stanley,kicks,1,16,4
Rory Lobb,kicks,1,25,14
Ryley Sanders,kicks,1,23,15
Sam Butler,kicks,1,10,3
Sam Marshall,kicks,1,7,6
Scott Pendlebury,kicks,1,23,13
Seth Campbell,kicks,1,7,34
Shannon Neale,kicks,1,29,15
Talor Byrne,kicks,1,7,7
Toby Bedford,kicks,1,22,16
Toby Murray,kicks,1,9,3
Tom Atkins,kicks,1,30,15
Tom Brown,kicks,1,6,31
Tom De Koning,kicks,1,16,22
Tom Gross,kicks,1,1,8
Tom Liberatore,kicks,1,20,11
Touk Miller,kicks,1,22,20
Tyler Sonsie,kicks,1,5,24
Tyson Stengle,kicks,1,18,6
Will Setterfield,kicks,1,5,15
William Edwards,kicks,1,9,4
Zac Banch,kicks,1,1,7
Zak Butters,kicks,1,14,23
Alex Neal-Bullen,kicks,0.5,30,13
Arthur Jones,kicks,0.5,12,6
Ashton Moir,kicks,0.5,3,8
Ben Hobbs,kicks,0.5,6,12
Brayden Fiorini,kicks,0.5,11,10
Chad Warner,kicks,0.5,26,16
Charlie Cameron,kicks,0.5,30,13
Cody Weightman,kicks,0.5,4,2
Darcy Wilson,kicks,0.5,14,22
Elliot Yeo,kicks,0.5,4,13
Finn Callaghan,kicks,0.5,22,18
Harris Andrews,kicks,0.5,30,12
Hugo Garcia,kicks,0.5,16,20
Jack Higgins,kicks,0.5,16,20
Jacob Konstanty,kicks,0.5,10,22
Jaeger O'Meara,kicks,0.5,14,6
Jake Waterman,kicks,0.5,5,22
Jarrod Berry,kicks,0.5,27,10
Jayden Laverde,kicks,0.5,8,23
Jed Walter,kicks,0.5,12,18
Joel Freijah,kicks,0.5,26,16
Josaia Delana,kicks,0.5,4,4
Josh Daicos,kicks,0.5,28,15
Judd McVee,kicks,0.5,22,13
Lachlan Bramble,kicks,0.5,26,16
Lachlan Sullivan,kicks,0.5,12,3
Logan Morris,kicks,0.5,31,12
Luke Pedlar,kicks,0.5,12,7
Luke Trainor,kicks,0.5,6,24
Mabior Chol,kicks,0.5,26,12
Mitch Lewis,kicks,0.5,18,8
Murphy Reid,kicks,0.5,33,10
Ned Moyle,kicks,0.5,5,10
Rhyan Mansell,kicks,0.5,4,22
Ryan Byrnes,kicks,0.5,12,16
Sam Clohesy,kicks,0.5,14,9
Taj Hotton,kicks,0.5,2,11
Thomas Sims,kicks,0.5,3,8
Wil Parker,kicks,0.5,4,4
Adam Treloar,kicks,0,6,3
Alex Cincotta,kicks,0,2,3
Andrew McGrath,kicks,0,8,31
Angus Anderson,kicks,0,6,5
Angus Hastie,kicks,0,7,7
Bailey Macdonald,kicks,0,12,3
Brayden Maynard,kicks,0,21,15
Buku Khamis,kicks,0,20,13
Cameron Zurhaar,kicks,0,13,27
Charlie Comben,kicks,0,13,24
Cooper Lord,kicks,0,10,16
Dan Butler,kicks,0,6,8
Darcy Byrne-Jones,kicks,0,14,27
Darcy Moore,kicks,0,16,9
Flynn Perez,kicks,0,5,2
Francis Evans,kicks,0,12,15
George Hewett,kicks,0,18,20
Griffin Logue,kicks,0,7,21
Harrison Oliver,kicks,0,3,2
Harrison Petty,kicks,0,15,19
Harry Kyle,kicks,0,5,1
Harry Sharp,kicks,0,18,19
Harvey Johnston,kicks,0,2,5
Harvey Thomas,kicks,0,19,17
Heath Chapman,kicks,0,33,9
Hugh McCluggage,kicks,0,26,12
Jack Bowes,kicks,0,19,11
Jack Payne,kicks,0,8,4
Jack Ross,kicks,0,7,31
Jack Steele,kicks,0,20,21
Jack Viney,kicks,0,5,13
Jacob Newton,kicks,0,2,3
Jacob Wehr,kicks,0,13,15
Jai Newcombe,kicks,0,30,14
Jake Lever,kicks,0,14,12
James Borlase,kicks,0,11,5
James Leake,kicks,0,5,3
Joel Amartey,kicks,0,17,6
Jonty Faull,kicks,0,6,20
Josh Sinn,kicks,0,8,12
Josh Weddle,kicks,0,23,10
Jy Farrar,kicks,0,7,3
Lachie Jones,kicks,0,12,23
Lachie Schultz,kicks,0,17,15
Lachie Whitfield,kicks,0,21,19
Lachlan Blakiston,kicks,0,1,27
Latrelle Pickett,kicks,0,11,5
Leek Aleer,kicks,0,12,8
Liam Henry,kicks,0,5,9
Liam Jones,kicks,0,2,3
Luke Cleary,kicks,0,12,6
Luke Davies-Uniacke,kicks,0,13,27
Luke Parker,kicks,0,13,27
Marcus Windhager,kicks,0,18,24
Max Heath,kicks,0,7,4
Milan Murdock,kicks,0,3,13
Mitch Owens,kicks,0,15,20
Nasiah Wanganeen-Milera,kicks,0,17,21
Nathan Broad,kicks,0,7,33
Nick Blakey,kicks,0,26,16
Nick Haynes,kicks,0,17,21
Nick Holman,kicks,0,11,11
Noah Mraz,kicks,0,3,1
Oliver Henry,kicks,0,19,14
Oliver Wiltshire,kicks,0,7,6
Ollie Lord,kicks,0,5,11
Oscar Steene,kicks,0,3,4
Paddy Cross,kicks,0,5,5
Patrick Dangerfield,kicks,0,25,13
Patrick Retschko,kicks,0,2,12
Paul Curtis,kicks,0,10,25
Phoenix Gothard,kicks,0,7,9
Robert Hansen Jr,kicks,0,3,9
Rory Laird,kicks,0,26,11
Ryan Angwin,kicks,0,13,13
Sam Banks,kicks,0,5,31
Sam Collins,kicks,0,21,20
Sam Darcy,kicks,0,15,8
Tom Barrass,kicks,0,27,12
Wil Powell,kicks,0,23,19
Will Day,kicks,0,10,3
Zac Taylor,kicks,0,23,11
Zeke Uwland,kicks,0,5,11
Aliir Aliir,kicks,-0.5,15,26
Alixzander Tauru,kicks,-0.5,4,6
Angus Sheldrick,kicks,-0.5,24,13
Archie Roberts,kicks,-0.5,8,32
Bailey Dale,kicks,-0.5,24,16
Brodie Kemp,kicks,-0.5,10,14
Cody Curtin,kicks,-0.5,2,2
Corey Durdin,kicks,-0.5,14,21
Dane Rampe,kicks,-0.5,19,14
Darcy Cameron,kicks,-0.5,28,14
Darcy Gardiner,kicks,-0.5,18,8
Elijah Hollands,kicks,-0.5,4,7
George Stevens,kicks,-0.5,2,2
Harry Perryman,kicks,-0.5,27,12
James O'Donnell,kicks,-0.5,25,12
James Rowbottom,kicks,-0.5,26,16
James Worpel,kicks,-0.5,18,11
Jase Burgoyne,kicks,-0.5,14,25
Jason Johannisen,kicks,-0.5,10,6
Jedd Busslinger,kicks,-0.5,10,4
Jhye Clark,kicks,-0.5,9,6
Joe Berry,kicks,-0.5,10,21
Jordon Sweet,kicks,-0.5,14,23
Josh Dolan,kicks,-0.5,10,8
Josh Worrell,kicks,-0.5,29,14
Lachlan McAndrew,kicks,-0.5,12,7
Lachlan McNeil,kicks,-0.5,20,11
Liam O'Connell,kicks,-0.5,8,8
Liam Ryan,kicks,-0.5,8,26
Lincoln McCarthy,kicks,-0.5,6,2
Logan McDonald,kicks,-0.5,13,4
Mark Keane,kicks,-0.5,22,8
Mason Redman,kicks,-0.5,7,24
Mitchell Edwards,kicks,-0.5,10,5
Ned Long,kicks,-0.5,27,14
Nic Newman,kicks,-0.5,8,8
Oliver Hollands,kicks,-0.5,12,22
Ollie Wines,kicks,-0.5,12,23
Oscar Adams,kicks,-0.5,11,10
Oscar McInerney,kicks,-0.5,11,2
Riley Hardeman,kicks,-0.5,4,16
Sam Docherty,kicks,-0.5,4,11
Sam Grlj,kicks,-0.5,2,15
Taylor Walker,kicks,-0.5,24,12
Thomas Edwards,kicks,-0.5,2,7
Trent Rivers,kicks,-0.5,14,21
Tristan Xerri,kicks,-0.5,10,24
Will McLachlan,kicks,-0.5,5,2
Zac Fisher,kicks,-0.5,2,6
Aaron Francis,kicks,-1,5,5
Adam Cerra,kicks,-1,15,20
Archer May,kicks,-1,1,16
Bodhi Uwland,kicks,-1,23,21
Bodie Ryan,kicks,-1,1,4
Brandon Starcevich,kicks,-1,11,10
Charlie Spargo,kicks,-1,10,15
Connor Idun,kicks,-1,24,19
Connor O'Sullivan,kicks,-1,29,15
Conor Stone,kicks,-1,7,8
Daniel Turner,kicks,-1,16,19
Darcy Fort,kicks,-1,27,11
David Swallow,kicks,-1,4,5
Elijah Tsatas,kicks,-1,2,9
Finnbar Maley,kicks,-1,3,9
Hugo Ralphsmith,kicks,-1,2,19
Hussien El Achkar,kicks,-1,1,6
Isaac Kako,kicks,-1,8,26
Jack Buller,kicks,-1,11,7
Jack Crisp,kicks,-1,28,15
Jack Ginnivan,kicks,-1,30,13
Jack Hutchinson,kicks,-1,2,20
Jack Lukosius,kicks,-1,6,9
Jacob Hopper,kicks,-1,7,28
Jade Gresham,kicks,-1,6,20
Jake Kolodjashnij,kicks,-1,6,5
James Tunstill,kicks,-1,10,4
Jayden Hunt,kicks,-1,1,14
Jed Bews,kicks,-1,3,1
Jeremy Finlayson,kicks,-1,2,6
Jeremy Howe,kicks,-1,24,10
Jesse Motlop,kicks,-1,9,14
Jordan Croft,kicks,-1,11,5
Josh Dunkley,kicks,-1,32,13
Jy Simpkin,kicks,-1,13,26
Lawson Humphries,kicks,-1,30,13
Levi Ashcroft,kicks,-1,32,13
Lewis Melican,kicks,-1,16,10
Luke Ryan,kicks,-1,33,9
Mac Andrew,kicks,-1,22,21
Marcus Bontempelli,kicks,-1,24,13
Mark Blicavs,kicks,-1,25,15
Mason Cox,kicks,-1,18,4
Matt Guelfi,kicks,-1,1,14
Max Gawn,kicks,-1,19,23
Max Gruzewski,kicks,-1,11,7
Max Hall,kicks,-1,18,24
Max Kondogiannis,kicks,-1,1,7
Miles Bergman,kicks,-1,12,19
Mitch Duncan,kicks,-1,7,2
Mitch McGovern,kicks,-1,15,21
Ned Reeves,kicks,-1,10,4
Nick Larkey,kicks,-1,12,23
Oisin Mullin,kicks,-1,29,15
Oliver Hannaford,kicks,-1,3,2
Oliver Hayes-Brown,kicks,-1,2,5
Orazio Fantasia,kicks,-1,2,4
Reuben Ginbey,kicks,-1,5,31
Rhett Bazzo,kicks,-1,2,15
Riley Bice,kicks,-1,22,11
Sam De Koning,kicks,-1,28,12
Sam Lalor,kicks,-1,3,17
Samson Ryan,kicks,-1,1,4
Sandy Brock,kicks,-1,1,18
Sean Darcy,kicks,-1,16,8
Stephen Coniglio,kicks,-1,15,12
Taylor Adams,kicks,-1,1,3
Taylor Duryea,kicks,-1,3,2
Todd Goldstein,kicks,-1,3,13
Tom Stewart,kicks,-1,26,11
Travis Boak,kicks,-1,7,9
Will White,kicks,-1,7,7
Willem Drew,kicks,-1,15,27
William McCabe,kicks,-1,3,1
Willie Rioli,kicks,-1,9,10
Zac Williams,kicks,-1,10,18
Zane Duursma,kicks,-1,9,15
Brandon Zerk-Thatcher,kicks,-1.5,7,10
Darcy Fogarty,kicks,-1.5,26,10
Deven Robertson,kicks,-1.5,4,4
Jack Williams,kicks,-1.5,2,19
Jake Lloyd,kicks,-1.5,25,16
Jayden Short,kicks,-1.5,7,26
Jordon Butts,kicks,-1.5,13,6
Jye Caldwell,kicks,-1.5,5,20
Liam Stocker,kicks,-1.5,14,17
Nat Fyfe,kicks,-1.5,6,2
Nick Murray,kicks,-1.5,15,8
Oskar Baker,kicks,-1.5,10,8
Rhylee West,kicks,-1.5,26,15
Roan Steele,kicks,-1.5,10,9
Saad El-Hawli,kicks,-1.5,4,13
Sam Flanders,kicks,-1.5,19,16
Sullivan Robey,kicks,-1.5,2,13
Wil Dawson,kicks,-1.5,2,9
Alex Pearce,kicks,-2,23,10
Alex Sexton,kicks,-2,3,2
Bailey J. Williams,kicks,-2,3,28
Ben Miller,kicks,-2,7,33
Bruce Reville,kicks,-2,23,7
Callum Mills,kicks,-2,21,9
Cam Rayner,kicks,-2,32,13
Clayton Oliver,kicks,-2,14,27
Corey Warner,kicks,-2,10,9
Darcy Wilmot,kicks,-2,32,13
Elijah Hewett,kicks,-2,1,25
Harrison Jones,kicks,-2,4,7
Harry Armstrong,kicks,-2,1,10
Harry Edwards,kicks,-2,2,17
Harry Morrison,kicks,-2,19,10
Jamie Cripps,kicks,-2,3,23
Jordan Dawson,kicks,-2,28,13
Josh Goater,kicks,-2,1,3
Josh Lindsay,kicks,-2,3,9
Joshua Draper,kicks,-2,7,4
Kyle Langford,kicks,-2,5,19
Liam Baker,kicks,-2,5,35
Mani Liddy,kicks,-2,4,5
Matthew Johnson,kicks,-2,28,8
Ryan Burton,kicks,-2,3,5
Sam Day,kicks,-2,10,3
Tom McCarthy,kicks,-2,4,24
Will Graham,kicks,-2,13,7
Christian Moraes,kicks,-2.5,8,15
Harry Schoenberg,kicks,-2.5,2,4
Isaac Cumming,kicks,-2.5,24,12
Jack Buckley,kicks,-2.5,18,10
Jack Ough,kicks,-2.5,2,2
Lachlan Gulbin,kicks,-2.5,3,6
Nicholas Madden,kicks,-2.5,4,4
Sam Walsh,kicks,-2.5,16,17
Tom Cole,kicks,-2.5,3,28
Will Phillips,kicks,-2.5,1,6
Campbell Lake,kicks,-3,3,3
Eric Hipwood,kicks,-3,21,6
Henry Hustwaite,kicks,-3,4,1
Jack Dalton,kicks,-3,3,1
Jack Ison,kicks,-3,7,1
Jack Watkins,kicks,-3,3,7
Joe Fonti,kicks,-3,19,16
Matt Roberts,kicks,-3,20,13
Charlie West,kicks,-3.5,4,1
Hugh Bond,kicks,-3.5,8,4
Jacob Blight,kicks,-3.5,1,6
Matt Whitlock,kicks,-3.5,1,4
Matthew Owies,kicks,-3.5,1,18
Ben Jepson,kicks,-4,1,4
Chayce Jones,kicks,-4,5,3
Jeremy Sharp,kicks,-4,11,5
Karl Amon,kicks,-4,26,13
Lachlan Murphy,kicks,-4,3,2
Ryan Maric,kicks,-4,3,30
Steven May,kicks,-4,4,12
Tanner Bruhn,kicks,-4,9,8
Ted Clohesy,kicks,-4,6,3
Aidan Corr,kicks,-4.5,7,14
Mitch Zadow,kicks,-5.5,3,2
Xavier Bamert,kicks,-6,2,5
Will Lorenz,kicks,-7.5,1,6
Beau Addinsall,kicks,NA,0,6
Ben Paton,kicks,NA,0,4
Billy Cootee,kicks,NA,5,0
Brynn Teakle,kicks,NA,0,4
Christopher Scerri,kicks,NA,7,0
Clay Hall,kicks,NA,0,13
Dylan Patterson,kicks,NA,0,4
Jack Henderson,kicks,NA,0,5
Jai Murray,kicks,NA,0,8
Jayden Nguyen,kicks,NA,0,10
Jeremy McGovern,kicks,NA,0,6
Jordan Boyd,kicks,NA,0,5
Kaleb Smith,kicks,NA,0,8
Kye Annand,kicks,NA,0,7
Liam Fawcett,kicks,NA,0,8
Liam McMahon,kicks,NA,0,7
Liam Puncher,kicks,NA,4,0
Liam Reidy,kicks,NA,0,5
Louis Emmett,kicks,NA,0,5
Luamon Lual,kicks,NA,0,12
Marcus Herbert,kicks,NA,0,6
Nik Cox,kicks,NA,0,8
Noah Long,kicks,NA,0,10
Oliver Francou,kicks,NA,0,4
Oskar Smartt,kicks,NA,0,4
Sam Swadling,kicks,NA,5,0
Seamus Mitchell,kicks,NA,4,0
Tyrell Dewar,kicks,NA,0,16
Zak Johnson,kicks,NA,0,14
Josh Goater,handballs,7,1,3
Jagga Smith,handballs,6.5,9,10
Sam Lalor,handballs,6,3,17
Callan Ward,handballs,5,7,5
Jack Dalton,handballs,5,3,1
William McCabe,handballs,5,3,1
Dyson Sharp,handballs,4.5,1,10
Hugh McCluggage,handballs,4.5,26,12
Tom Mitchell,handballs,4.5,2,2
Zach Merrett,handballs,4.5,8,33
Alex Davies,handballs,4,10,4
Darcy Jones,handballs,4,15,8
Darcy Parish,handballs,4,1,16
George Stevens,handballs,4,2,2
Harley Reid,handballs,4,5,33
Jaxon Binns,handballs,4,2,3
Murphy Reid,handballs,4,33,10
Sam Walsh,handballs,4,16,17
Tom Cochrane,handballs,4,3,3
Tyler Brockman,handballs,4,1,19
Caleb Poulter,handballs,3.5,4,3
Josh Kelly,handballs,3.5,10,5
Ned Long,handballs,3.5,27,14
Aidan Johnson,handballs,3,3,3
Angus Sheldrick,handballs,3,24,13
Blake Acres,handballs,3,12,13
Brodie Kemp,handballs,3,10,14
Callum Coleman-Jones,handballs,3,4,2
Cam Mackenzie,handballs,3,19,9
Charlie Spargo,handballs,3,10,15
Cody Angove,handballs,3,3,1
Jasper Alger,handballs,3,1,11
Latrelle Pickett,handballs,3,11,5
Matt Guelfi,handballs,3,1,14
Matt Rowell,handballs,3,18,21
Max Gawn,handballs,3,19,23
Rhett Bazzo,handballs,3,2,15
Riley Garcia,handballs,3,5,3
Ryan Burton,handballs,3,3,5
Tim Taranto,handballs,3,6,33
Tom Atkins,handballs,3,30,15
Archie Roberts,handballs,2.5,8,32
Bodie Ryan,handballs,2.5,1,4
Cooper Harvey,handballs,2.5,4,10
Finn Maginness,handballs,2.5,10,7
Jade Gresham,handballs,2.5,6,20
Jaeger O'Meara,handballs,2.5,14,6
Jayden Hunt,handballs,2.5,1,14
Jhye Clark,handballs,2.5,9,6
Jordan Ridley,handballs,2.5,6,11
Mason Wood,handballs,2.5,16,23
Noah Balta,handballs,2.5,4,26
Oscar Adams,handballs,2.5,11,10
Reilly O'Brien,handballs,2.5,18,8
Sam Marshall,handballs,2.5,7,6
Sandy Brock,handballs,2.5,1,18
Shai Bolton,handballs,2.5,32,9
Tanner Bruhn,handballs,2.5,9,8
Tim Kelly,handballs,2.5,5,32
Tom McCartin,handballs,2.5,22,14
Wade Derksen,handballs,2.5,6,4
Wil Dawson,handballs,2.5,2,9
Archer Day-Wicks,handballs,2,3,19
Bailey Banfield,handballs,2,15,6
Callum Mills,handballs,2,21,9
Calsher Dear,handballs,2,8,5
Cody Weightman,handballs,2,4,2
Conor McKenna,handballs,2,13,5
Dane Rampe,handballs,2,19,14
Deven Robertson,handballs,2,4,4
Ed Langdon,handballs,2,19,23
George Hewett,handballs,2,18,20
Harry Cunningham,handballs,2,17,6
Hudson O'Keeffe,handballs,2,5,3
Hussien El Achkar,handballs,2,1,6
Jack Carroll,handballs,2,6,9
Jack Macrae,handballs,2,11,20
Jack Ross,handballs,2,7,31
Jacob Newton,handballs,2,2,3
Jai Serong,handballs,2,13,5
Jake Soligo,handballs,2,29,13
James Jordon,handballs,2,26,16
Jarman Impey,handballs,2,29,11
Joel Fitzgerald,handballs,2,4,2
Joel Jeffrey,handballs,2,23,20
Josh Lindsay,handballs,2,3,9
Judd McVee,handballs,2,22,13
Jye Caldwell,handballs,2,5,20
Kamdyn McIntosh,handballs,2,5,18
Lachie Schultz,handballs,2,17,15
Lachlan Bramble,handballs,2,26,16
Lachlan McNeil,handballs,2,20,11
Luke Davies-Uniacke,handballs,2,13,27
Luke Jackson,handballs,2,31,9
Mani Liddy,handballs,2,4,5
Matt Crouch,handballs,2,4,2
Mitch Duncan,handballs,2,7,2
Nate Caddy,handballs,2,8,27
Neil Erasmus,handballs,2,28,7
Nick Daicos,handballs,2,28,14
Nick Vlastuin,handballs,2,7,33
Paddy Cross,handballs,2,5,5
Sam Banks,handballs,2,5,31
Sam Cumming,handballs,2,2,11
Sam Docherty,handballs,2,4,11
Sam Flanders,handballs,2,19,16
Scott Pendlebury,handballs,2,23,13
Seth Campbell,handballs,2,7,34
Shannon Neale,handballs,2,29,15
Steele Sidebottom,handballs,2,25,14
Toby McMullin,handballs,2,8,9
Todd Goldstein,handballs,2,3,13
Tom Gross,handballs,2,1,8
Tom Lynch,handballs,2,5,22
Tom Sparrow,handballs,2,19,22
Will Graham,handballs,2,13,7
Zac Banch,handballs,2,1,7
Aaron Naughton,handballs,1.5,26,16
Alex Cincotta,handballs,1.5,2,3
Bailey J. Williams,handballs,1.5,3,28
Bailey Scott,handballs,1.5,3,10
Ben Hobbs,handballs,1.5,6,12
Billy Wilson,handballs,1.5,10,5
Conor Stone,handballs,1.5,7,8
Cooper Duff-Tytler,handballs,1.5,2,10
Daniel Turner,handballs,1.5,16,19
Elijah Tsatas,handballs,1.5,2,9
Flynn Young,handballs,1.5,6,5
Francis Evans,handballs,1.5,12,15
Jack Scrimshaw,handballs,1.5,13,8
Jake Melksham,handballs,1.5,10,15
Jarrod Witts,handballs,1.5,20,16
Jayden Laverde,handballs,1.5,8,23
Josh Worrell,handballs,1.5,29,14
Jy Simpkin,handballs,1.5,13,26
Jye Menzie,handballs,1.5,4,6
Lachie Jones,handballs,1.5,12,23
Luke Nankervis,handballs,1.5,12,8
Mac Andrew,handballs,1.5,22,21
Massimo D'Ambrosio,handballs,1.5,30,14
Oscar McInerney,handballs,1.5,11,2
Patrick Cripps,handballs,1.5,18,24
Sam Durham,handballs,1.5,8,30
Trent Rivers,handballs,1.5,14,21
Wayne Milera,handballs,1.5,28,13
Will Ashcroft,handballs,1.5,32,13
Xavier Duursma,handballs,1.5,8,32
Xavier Lindsay,handballs,1.5,9,14
Zac Fisher,handballs,1.5,2,6
Andrew Brayshaw,handballs,1,33,10
Angus Anderson,handballs,1,6,5
Archie Perkins,handballs,1,5,29
Bailey Laurie,handballs,1,8,5
Bailey Smith,handballs,1,28,13
Ben McKay,handballs,1,7,18
Bobby Hill,handballs,1,11,3
Brennan Cox,handballs,1,30,9
Brodie Smith,handballs,1,8,3
Buku Khamis,handballs,1,20,13
Christian Petracca,handballs,1,14,26
Christian Salem,handballs,1,10,18
Clayton Oliver,handballs,1,14,27
Colby McKercher,handballs,1,13,28
Connor Budarick,handballs,1,21,11
Daniel McStay,handballs,1,23,13
Finnbar Maley,handballs,1,3,9
Hamish Davis,handballs,1,4,23
Harry Armstrong,handballs,1,1,10
Harry Himmelberg,handballs,1,24,19
Harry McKay,handballs,1,13,16
Harry Sharp,handballs,1,18,19
Heath Chapman,handballs,1,33,9
Hugh Bond,handballs,1,8,4
Hugh Boxshall,handballs,1,9,8
Isaac Heeney,handballs,1,25,15
Isaac Kako,handballs,1,8,26
Jack Bowes,handballs,1,19,11
Jack Darling,handballs,1,12,27
Jack Gunston,handballs,1,24,11
Jack Payne,handballs,1,8,4
Jack Williams,handballs,1,2,19
Jacob Bauer,handballs,1,1,4
Jacob Hopper,handballs,1,7,28
Jacob Konstanty,handballs,1,10,22
Jacob Wehr,handballs,1,13,15
Jake Kolodjashnij,handballs,1,6,5
Jake Riccardi,handballs,1,18,11
Jake Rogers,handballs,1,10,4
Jake Waterman,handballs,1,5,22
James Borlase,handballs,1,11,5
Jed McEntee,handballs,1,1,5
Jeremy Cameron,handballs,1,28,14
Jeremy Finlayson,handballs,1,2,6
Jeremy Howe,handballs,1,24,10
Joe Richards,handballs,1,14,26
Joel Hamling,handballs,1,11,9
John Noble,handballs,1,23,21
Jordan Dawson,handballs,1,28,13
Josh Daicos,handballs,1,28,15
Josh Ward,handballs,1,29,14
Justin McInerney,handballs,1,20,10
Jy Farrar,handballs,1,7,3
Kysaiah Pickett,handballs,1,19,20
Liam Baker,handballs,1,5,35
Liam Stocker,handballs,1,14,17
Luke Parker,handballs,1,13,27
Mabior Chol,handballs,1,26,12
Marcus Windhager,handballs,1,18,24
Mark Blicavs,handballs,1,25,15
Mark Keane,handballs,1,22,8
Mattaes Phillipou,handballs,1,11,14
Matthew Jefferson,handballs,1,8,11
Mitch Lewis,handballs,1,18,8
Mitch McGovern,handballs,1,15,21
Mitch Owens,handballs,1,15,20
Mitchell Hinge,handballs,1,18,7
Mykelti Lefau,handballs,1,2,16
Nasiah Wanganeen-Milera,handballs,1,17,21
Nat Fyfe,handballs,1,6,2
Nick Larkey,handballs,1,12,23
Nick Watson,handballs,1,28,13
Noah Mraz,handballs,1,3,1
Oliver Dempsey,handballs,1,30,15
Ollie Lord,handballs,1,5,11
Oscar McDonald,handballs,1,11,2
Patrick Dangerfield,handballs,1,25,13
Patrick Lipinski,handballs,1,27,13
Robert Hansen Jr,handballs,1,3,9
Ryan Maric,handballs,1,3,30
Ryley Sanders,handballs,1,23,15
Sam Switkowski,handballs,1,29,7
Shaun Mannagh,handballs,1,29,13
Taylor Duryea,handballs,1,3,2
Tom Hanily,handballs,1,5,7
Tom Papley,handballs,1,16,9
Travis Boak,handballs,1,7,9
Tyson Stengle,handballs,1,18,6
Wil Powell,handballs,1,23,19
Will Hayward,handballs,1,19,20
Will Hoskin-Elliott,handballs,1,12,6
Willie Rioli,handballs,1,9,10
Zac Taylor,handballs,1,23,11
Zak Butters,handballs,1,14,23
Alex Neal-Bullen,handballs,0.5,30,13
Archer Reid,handballs,0.5,2,18
Arthur Jones,handballs,0.5,12,6
Bailey Humphrey,handballs,0.5,22,17
Bailey Williams,handballs,0.5,22,14
Ben Long,handballs,0.5,22,19
Blake Howes,handballs,0.5,14,17
Braeden Campbell,handballs,0.5,13,12
Brayden Cook,handballs,0.5,15,6
Brayden Fiorini,handballs,0.5,11,10
Caleb Windsor,handballs,0.5,17,16
Cam Rayner,handballs,0.5,32,13
Changkuoth Jiath,handballs,0.5,20,11
Charlie West,handballs,0.5,4,1
Christian Moraes,handballs,0.5,8,15
Cody Curtin,handballs,0.5,2,2
Connor Idun,handballs,0.5,24,19
Darcy Gardiner,handballs,0.5,18,8
David Swallow,handballs,0.5,4,5
Elijah Hollands,handballs,0.5,4,7
Ethan Read,handballs,0.5,20,12
Harry Morrison,handballs,0.5,19,10
Isaac Cumming,handballs,0.5,24,12
Jack Crisp,handballs,0.5,28,15
Jack Ough,handballs,0.5,2,2
Jake Lever,handballs,0.5,14,12
Jarrod Berry,handballs,0.5,27,10
Joel Amartey,handballs,0.5,17,6
Joel Freijah,handballs,0.5,26,16
Jonty Faull,handballs,0.5,6,20
Josh Treacy,handballs,0.5,33,10
Josh Weddle,handballs,0.5,23,10
Kane Farrell,handballs,0.5,12,22
Koltyn Tholstrup,handballs,0.5,16,12
Lachie Fogarty,handballs,0.5,8,14
Lincoln McCarthy,handballs,0.5,6,2
Logan McDonald,handballs,0.5,13,4
Luke Pedlar,handballs,0.5,12,7
Max Hall,handballs,0.5,18,24
Ned Reeves,handballs,0.5,10,4
Nic Martin,handballs,0.5,6,10
Nick Murray,handballs,0.5,15,8
Oliver Hannaford,handballs,0.5,3,2
Oliver Wiltshire,handballs,0.5,7,6
Patrick Retschko,handballs,0.5,2,12
Peter Wright,handballs,0.5,6,27
