match,market_name,player_name,player_team,under_line,opposition_team,over_price,over_agency,under_price,under_agency,over_line,margin
Brisbane Lions v Adelaide Crows,Player Disposals,Mark Keane,Adelaide Crows,14.5,Brisbane Lions,1.22,Sportsbet,1.89,Sportsbet,11.5,-34.87726602480703
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.2,Sportsbet,1.94,Neds,11.5,-34.879725085910664
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.26,BetRight,1.8,Sportsbet,24.5,-34.92063492063493
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.21,BetRight,1.91,Sportsbet,19.5,-35.00064904158193
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.25,Sportsbet,1.817,Betfair,25.5,-35.03577325261422
Brisbane Lions v Adelaide Crows,Player Disposals,Hugh McCluggage,Brisbane Lions,18.5,Adelaide Crows,1.2,Sportsbet,1.93,Sportsbet,14.5,-35.14680483592403
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.22,Neds,1.88,Sportsbet,11.5,-35.15870247645623
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.22,Sportsbet,1.88,Sportsbet,11.5,-35.15870247645623
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.24,BetRight,1.83,Neds,19.5,-35.28997003349197
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.24,TAB,1.83,Neds,19.5,-35.28997003349197
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,20.5,Brisbane Lions,1.17,Sportsbet,2.0069999999999997,Betfair,16.5,-35.295695833812445
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.19,Pointsbet,1.95,Neds,14.5,-35.31566472742944
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.19,Pointsbet,1.95,Pointsbet,18.5,-35.31566472742944
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.22,Neds,1.87,Pointsbet,23.5,-35.4431489436311
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.22,TAB,1.87,Pointsbet,24.5,-35.4431489436311
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.22,Pointsbet,1.87,Pointsbet,23.5,-35.4431489436311
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.22,Sportsbet,1.87,Pointsbet,24.5,-35.4431489436311
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.22,TAB,1.87,Pointsbet,24.5,-35.4431489436311
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.22,Sportsbet,1.87,Pointsbet,18.5,-35.4431489436311
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.22,Neds,1.87,Pointsbet,23.5,-35.4431489436311
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.25,Sportsbet,1.8,Sportsbet,24.5,-35.555555555555564
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.25,Sportsbet,1.8,Sportsbet,18.5,-35.555555555555564
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,19.5,Adelaide Crows,1.31,Pointsbet,1.684,Betfair,16.5,-35.71830066544577
Brisbane Lions v Adelaide Crows,Player Disposals,Ben Keays,Adelaide Crows,12.5,Brisbane Lions,1.17,Sportsbet,1.99,Sportsbet,9.5,-35.72134175149251
Brisbane Lions v Adelaide Crows,Player Disposals,Hugh McCluggage,Brisbane Lions,18.5,Adelaide Crows,1.19,Pointsbet,1.93,Sportsbet,14.5,-35.847084947968845
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.25,Sportsbet,1.79,Sportsbet,25.5,-35.86592178770949
Brisbane Lions v Adelaide Crows,Player Disposals,Harris Andrews,Brisbane Lions,13.5,Adelaide Crows,1.2,Sportsbet,1.9,Neds,10.5,-35.96491228070175
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.24,Pointsbet,1.8075,Betfair,18.5,-35.97019586846919
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.17,Neds,1.98,Sportsbet,14.5,-35.975135975136
Brisbane Lions v Adelaide Crows,Player Disposals,Luke Nankervis,Adelaide Crows,14.5,Brisbane Lions,1.22,Neds,1.85,Sportsbet,11.5,-36.02126716880814
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.22,Sportsbet,1.85,Sportsbet,18.5,-36.02126716880814
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.22,Sportsbet,1.85,Neds,18.5,-36.02126716880814
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.22,Neds,1.85,Neds,23.5,-36.02126716880814
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.18,Neds,1.95,Pointsbet,17.5,-36.0278139939157
Brisbane Lions v Adelaide Crows,Player Goals,Darcy Fogarty,Adelaide Crows,1.5,Brisbane Lions,1.18,Pointsbet,1.95,Betfair,0.5,-36.0278139939157
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.21,BetRight,1.87,Pointsbet,19.5,-36.120563928050544
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.21,Pointsbet,1.87,Pointsbet,23.5,-36.120563928050544
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,18.5,Adelaide Crows,1.26,Neds,1.76,Betfair,14.5,-36.18326118326118
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.24,Pointsbet,1.8,Sportsbet,18.5,-36.200716845878134
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.27,Pointsbet,1.74,Sportsbet,17.5,-36.21142184813104
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,19.5,Adelaide Crows,1.3,Neds,1.684,Betfair,15.5,-36.30549972592727
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.22,Neds,1.84,Sportsbet,15.5,-36.31503920171062
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.19,Pointsbet,1.91,Neds,14.5,-36.38963438778653
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.19,Pointsbet,1.91,Sportsbet,14.5,-36.38963438778653
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.26,Neds,1.7505,Betfair,13.5,-36.49161464071491
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.26,TAB,1.7505,Betfair,14.5,-36.49161464071491
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.2,Sportsbet,1.88,Sportsbet,22.5,-36.524822695035475
Brisbane Lions v Adelaide Crows,Player Disposals,Hugh McCluggage,Brisbane Lions,18.5,Adelaide Crows,1.18,Neds,1.93,Sportsbet,14.5,-36.55923421445508
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.22,Neds,1.83,Neds,23.5,-36.612021857923494
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.22,TAB,1.83,Neds,24.5,-36.612021857923494
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.22,Sportsbet,1.83,Neds,19.5,-36.612021857923494
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.19,Neds,1.9,Sportsbet,23.5,-36.66519239274657
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.19,Neds,1.9,Neds,23.5,-36.66519239274657
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.19,Pointsbet,1.9,Neds,15.5,-36.66519239274657
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.21,Pointsbet,1.85,Neds,23.5,-36.6986821532276
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.2,Sportsbet,1.87,Pointsbet,22.5,-36.80926916221034
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.2,Sportsbet,1.87,Neds,22.5,-36.80926916221034
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,18.5,Adelaide Crows,1.25,BetRight,1.76,Betfair,14.5,-36.81818181818181
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,18.5,Adelaide Crows,1.25,Sportsbet,1.76,Betfair,14.5,-36.81818181818181
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,18.5,Brisbane Lions,1.18,Neds,1.92,Neds,14.5,-36.82909604519775
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.15,BetRight,2,Sportsbet,14.5,-36.956521739130444
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.22,Neds,1.817,Betfair,23.5,-37.002986367368294
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.17,Neds,1.94,Neds,14.5,-37.01647722266279
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.18,Neds,1.91,Neds,14.5,-37.10178365427279
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.18,Neds,1.91,Neds,14.5,-37.10178365427279
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.25,Sportsbet,1.7505,Betfair,13.5,-37.12653527563554
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.14,Pointsbet,2.02,Sportsbet,11.5,-37.22424874066355
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.19,Neds,1.88,Sportsbet,21.5,-37.22510280708029
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.19,Pointsbet,1.88,Sportsbet,21.5,-37.22510280708029
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.15,Pointsbet,1.988,Betfair,22.5,-37.25833260432159
Brisbane Lions v Adelaide Crows,Player Disposals,Hugh McCluggage,Brisbane Lions,18.5,Adelaide Crows,1.17,BetRight,1.93,Sportsbet,14.5,-37.28355697267616
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.22,Sportsbet,1.8075,Betfair,18.5,-37.292247692900695
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.2,Sportsbet,1.85,Neds,12.5,-37.387387387387385
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.15,BetRight,1.98,Sportsbet,14.5,-37.46157224418094
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.25,Neds,1.74,Sportsbet,17.5,-37.47126436781609
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.25,Sportsbet,1.74,Sportsbet,17.5,-37.47126436781609
Brisbane Lions v Adelaide Crows,Player Goals,Darcy Fogarty,Adelaide Crows,1.5,Brisbane Lions,1.16,BetRight,1.95,Betfair,0.5,-37.488947833775434
Brisbane Lions v Adelaide Crows,Player Goals,Darcy Fogarty,Adelaide Crows,1.5,Brisbane Lions,1.16,Neds,1.95,Betfair,0.5,-37.488947833775434
Brisbane Lions v Adelaide Crows,Player Goals,Darcy Fogarty,Adelaide Crows,1.5,Brisbane Lions,1.16,Sportsbet,1.95,Betfair,0.5,-37.488947833775434
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.19,Pointsbet,1.87,Pointsbet,23.5,-37.509549274255164
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.19,Neds,1.87,Pointsbet,21.5,-37.509549274255164
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.19,Pointsbet,1.87,Pointsbet,21.5,-37.509549274255164
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.19,Neds,1.87,Neds,21.5,-37.509549274255164
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.19,Pointsbet,1.87,Neds,21.5,-37.509549274255164
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.19,Neds,1.87,Pointsbet,23.5,-37.509549274255164
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.22,Neds,1.8,Sportsbet,23.5,-37.52276867030966
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.22,TAB,1.8,Sportsbet,24.5,-37.52276867030966
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,22.5,Adelaide Crows,1.17,Sportsbet,1.92,Neds,19.5,-37.55341880341882
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.18,Neds,1.89,Sportsbet,14.5,-37.655815621917334
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.21,Pointsbet,1.817,Betfair,23.5,-37.680401351787765
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.14,Sportsbet,2,Sportsbet,14.5,-37.71929824561404
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.14,Sportsbet,2,Sportsbet,18.5,-37.71929824561404
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.24,Pointsbet,1.7505,Betfair,13.5,-37.77169656595811
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.17,Sportsbet,1.91,Sportsbet,19.5,-37.82610641249384
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.17,BetRight,1.91,Neds,14.5,-37.82610641249384
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.22,Neds,1.79,Sportsbet,23.5,-37.833134902463605
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.22,Neds,1.7885,Betfair,15.5,-37.87998918408593
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.13,Sportsbet,2.02,Sportsbet,10.5,-38.00052571628845
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.14,Sportsbet,1.988,Betfair,23.5,-38.021109110805185
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.17,Sportsbet,1.9,Neds,15.5,-38.10166441745388
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.18,Pointsbet,1.87,Sportsbet,13.5,-38.2216985407414
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.18,Pointsbet,1.87,Neds,13.5,-38.2216985407414
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.18,BetRight,1.87,Pointsbet,24.5,-38.2216985407414
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.14,Sportsbet,1.98,Sportsbet,14.5,-38.22434875066456
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.2,Sportsbet,1.82,Sportsbet,12.5,-38.27838827838828
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,22.5,Adelaide Crows,1.16,Pointsbet,1.92,Neds,18.5,-38.29022988505748
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.17,BetRight,1.89,Sportsbet,14.5,-38.380138380138405
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.19,Pointsbet,1.84,Sportsbet,15.5,-38.38143953233466
Brisbane Lions v Adelaide Crows,Player Disposals,Kai Lohmann,Brisbane Lions,12.5,Adelaide Crows,1.24,Neds,1.73,Sportsbet,9.5,-38.44862949841507
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.13,Pointsbet,2,Sportsbet,17.5,-38.495575221238944
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.15,BetRight,1.94,Neds,14.5,-38.50291349170778
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.21,Pointsbet,1.79,Sportsbet,23.5,-38.51054988688305
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.16,Pointsbet,1.91,Sportsbet,18.5,-38.56291749413252
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.16,Pointsbet,1.91,Neds,14.5,-38.56291749413252
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.16,Pointsbet,1.91,Neds,17.5,-38.56291749413252
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.16,Sportsbet,1.91,Neds,17.5,-38.56291749413252
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.19,Pointsbet,1.83,Neds,23.5,-38.678422188547536
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.19,Pointsbet,1.83,Neds,18.5,-38.678422188547536
Brisbane Lions v Adelaide Crows,Player Disposals,Harris Andrews,Brisbane Lions,13.5,Adelaide Crows,1.14,Pointsbet,1.96,Sportsbet,10.5,-38.739706408879336
Brisbane Lions v Adelaide Crows,Player Disposals,Hugh McCluggage,Brisbane Lions,18.5,Adelaide Crows,1.15,TAB,1.93,Sportsbet,14.5,-38.769993241721124
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.18,Pointsbet,1.85,Neds,16.5,-38.79981676591846
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.18,BetRight,1.85,Neds,24.5,-38.79981676591846
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.17,Sportsbet,1.87,Pointsbet,19.5,-38.94602129896248
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.17,Neds,1.87,Sportsbet,13.5,-38.94602129896248
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.17,Sportsbet,1.87,Sportsbet,13.5,-38.94602129896248
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.17,Neds,1.87,Neds,13.5,-38.94602129896248
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.17,Sportsbet,1.87,Neds,13.5,-38.94602129896248
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.17,Sportsbet,1.87,Pointsbet,23.5,-38.94602129896248
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.17,Neds,1.87,Pointsbet,17.5,-38.94602129896248
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.17,Sportsbet,1.87,Pointsbet,24.5,-38.94602129896248
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.13,Pointsbet,1.98,Sportsbet,14.5,-39.000625726289464
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.14,Neds,1.95,Neds,13.5,-39.00134952766532
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.14,Sportsbet,1.95,Neds,13.5,-39.00134952766532
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.14,Sportsbet,1.95,Pointsbet,18.5,-39.00134952766532
Brisbane Lions v Adelaide Crows,Player Goals,Darcy Fogarty,Adelaide Crows,1.5,Brisbane Lions,1.14,TAB,1.95,Betfair,0.5,-39.00134952766532
Brisbane Lions v Adelaide Crows,Player Goals,Riley Thilthorpe,Adelaide Crows,1.5,Brisbane Lions,1.22,BetRight,1.7505,Betfair,0.5,-39.093748390389635
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,19.5,Brisbane Lions,1.22,Sportsbet,1.75,Sportsbet,15.5,-39.11007025761124
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.16,Pointsbet,1.89,Sportsbet,14.5,-39.11694946177706
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.14,Pointsbet,1.94,Neds,11.5,-39.265689998191355
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.14,Sportsbet,1.94,Neds,14.5,-39.265689998191355
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.15,BetRight,1.91,Neds,14.5,-39.31254268153883
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.15,Neds,1.91,Neds,17.5,-39.31254268153883
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.18,Neds,1.83,Neds,17.5,-39.39057145503382
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.17,Sportsbet,1.85,Neds,16.5,-39.524139524139514
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.17,Neds,1.85,Sportsbet,17.5,-39.524139524139514
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.17,Neds,1.85,Neds,17.5,-39.524139524139514
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.17,Sportsbet,1.85,Neds,24.5,-39.524139524139514
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.15,Pointsbet,1.9,Neds,11.5,-39.588100686498876
