match,home_team,away_team,player_team,opposition_team,market_name,player_name,line,over_price,agency
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Max Gawn,0.5,2.3,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Max Gawn,1.5,11,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Max Gawn,2.5,51,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Jackson Mead,0.5,2.7,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Jackson Mead,1.5,17,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Jackson Mead,2.5,101,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Kane Farrell,0.5,2.7,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Kane Farrell,1.5,17,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Kane Farrell,2.5,101,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Willem Drew,0.5,2.7,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Willem Drew,1.5,17,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Willem Drew,2.5,101,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Miles Bergman,0.5,2.9,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Miles Bergman,1.5,21,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Miles Bergman,2.5,126,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Tom Sparrow,0.5,2.9,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Tom Sparrow,1.5,21,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Dan Houston,0.5,3.3,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Dan Houston,1.5,29,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Jase Burgoyne,0.5,3.3,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Jase Burgoyne,1.5,29,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Ryan Burton,0.5,3.3,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Ryan Burton,1.5,29,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Jack Viney,0.5,3.4,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Jack Viney,1.5,29,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,NA,NA,Player Goals,Tom Mcdonald,0.5,3.4,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,NA,NA,Player Goals,Tom Mcdonald,1.5,29,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Ollie Wines,0.5,3.6,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Ollie Wines,1.5,34,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Caleb Windsor,0.5,3.7,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Caleb Windsor,1.5,34,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Clayton Oliver,0.5,3.7,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Clayton Oliver,1.5,34,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Ed Langdon,0.5,3.7,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Ed Langdon,1.5,34,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Christian Salem,0.5,4,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Christian Salem,1.5,41,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Dylan Williams,0.5,4,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Dylan Williams,1.5,41,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Aliir Aliir,0.5,4.25,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Aliir Aliir,1.5,51,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Brandon Zerk-Thatcher,0.5,4.5,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Brandon Zerk-Thatcher,1.5,51,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Esava Ratugolea,0.5,4.5,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Port Adelaide Power,Melbourne Demons,Player Goals,Esava Ratugolea,1.5,51,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Trent Rivers,0.5,4.5,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Trent Rivers,1.5,51,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Blake Howes,0.5,5,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Blake Howes,1.5,71,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Judd McVee,0.5,5,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Judd McVee,1.5,71,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Marty Hore,0.5,5,Bet365
Port Adelaide Power v Melbourne Demons,Port Adelaide Power,Melbourne Demons,Melbourne Demons,Port Adelaide Power,Player Goals,Marty Hore,1.5,71,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Aaron Naughton,0.5,1.04,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Aaron Naughton,1.5,1.3,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Aaron Naughton,2.5,1.91,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Aaron Naughton,3.5,3.4,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Aaron Naughton,4.5,7,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Aaron Naughton,5.5,18,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Jamarra Ugle-Hagan,0.5,1.04,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Jamarra Ugle-Hagan,1.5,1.3,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Jamarra Ugle-Hagan,2.5,1.91,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Jamarra Ugle-Hagan,3.5,3.4,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Jamarra Ugle-Hagan,4.5,7,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Jamarra Ugle-Hagan,5.5,18,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Cody Weightman,0.5,1.07,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Cody Weightman,1.5,1.42,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Cody Weightman,2.5,2.35,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Cody Weightman,3.5,4.75,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Cody Weightman,4.5,11,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Cody Weightman,5.5,30,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Sam Darcy,0.5,1.11,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Sam Darcy,1.5,1.65,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Sam Darcy,2.5,3,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Sam Darcy,3.5,7,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Sam Darcy,4.5,20,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Sam Darcy,5.5,60,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Marcus Bontempelli,0.5,1.17,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Marcus Bontempelli,1.5,1.87,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Marcus Bontempelli,2.5,3.9,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Marcus Bontempelli,3.5,10,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Marcus Bontempelli,4.5,30,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Marcus Bontempelli,5.5,100,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jack Darling,0.5,1.3,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jack Darling,1.5,2.4,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jack Darling,2.5,6,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jack Darling,3.5,18,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jack Darling,4.5,70,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jake Waterman,0.5,1.37,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jake Waterman,1.5,2.7,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jake Waterman,2.5,7.5,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jake Waterman,3.5,22,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jake Waterman,4.5,100,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Rhylee West,0.5,1.37,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Rhylee West,1.5,2.7,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Rhylee West,2.5,7,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Rhylee West,3.5,22,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Rhylee West,4.5,90,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jack Petruccelle,0.5,1.45,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jack Petruccelle,1.5,3.1,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jack Petruccelle,2.5,9,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jack Petruccelle,3.5,30,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jack Petruccelle,4.5,125,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jamie Cripps,0.5,1.45,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jamie Cripps,1.5,3.1,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jamie Cripps,2.5,9,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jamie Cripps,3.5,30,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Jamie Cripps,4.5,125,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Oskar Baker,0.5,1.47,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Oskar Baker,1.5,3.1,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Oskar Baker,2.5,9,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Oskar Baker,3.5,30,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Oskar Baker,4.5,125,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Laitham Vandermeer,0.5,1.62,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Laitham Vandermeer,1.5,3.9,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Laitham Vandermeer,2.5,12,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Laitham Vandermeer,3.5,50,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Tim English,0.5,1.62,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Tim English,1.5,3.9,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Tim English,2.5,12,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Tim English,3.5,50,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Ryan Maric,0.5,1.72,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Ryan Maric,1.5,4.25,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Ryan Maric,2.5,15,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Ryan Maric,3.5,65,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Tyler Brockman,0.5,1.72,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Tyler Brockman,1.5,4.25,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Tyler Brockman,2.5,15,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Tyler Brockman,3.5,65,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Adam Treloar,0.5,2.1,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Adam Treloar,1.5,7,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Adam Treloar,2.5,29,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Bailey Williams,0.5,2.1,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Bailey Williams,1.5,7,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Bailey Williams,2.5,29,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Caleb Poulter,0.5,2.1,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Caleb Poulter,1.5,7,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Caleb Poulter,2.5,29,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Caleb Daniel,0.5,2.4,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Caleb Daniel,1.5,12,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Caleb Daniel,2.5,61,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Harvey Gallagher,0.5,2.4,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Harvey Gallagher,1.5,12,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Harvey Gallagher,2.5,61,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Ryley Sanders,0.5,2.4,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Ryley Sanders,1.5,12,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Ryley Sanders,2.5,61,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Tom Liberatore,0.5,2.4,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Tom Liberatore,1.5,12,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Tom Liberatore,2.5,61,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Callum Jamieson,0.5,2.45,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Callum Jamieson,1.5,13,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Callum Jamieson,2.5,71,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Tim Kelly,0.5,2.6,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Tim Kelly,1.5,15,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Tim Kelly,2.5,81,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Jason Johannisen,0.5,2.75,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Jason Johannisen,1.5,17,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,Western Bulldogs,West Coast Eagles,Player Goals,Jason Johannisen,2.5,101,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Bailey J. Williams,0.5,2.85,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Bailey J. Williams,1.5,19,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Bailey J. Williams,2.5,126,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Harley Reid,0.5,2.85,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Harley Reid,1.5,19,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Harley Reid,2.5,126,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Harry Barnett,0.5,2.85,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Harry Barnett,1.5,19,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Harry Barnett,2.5,126,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Noah Long,0.5,2.85,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Noah Long,1.5,19,Bet365
Western Bulldogs v West Coast Eagles,Western Bulldogs,West Coast Eagles,West Coast Eagles,Western Bulldogs,Player Goals,Noah Long,2.5,126,Bet365
